title,address,longitude,latitude,coord_type,number,count,company,houseId
程庄北里 精装全齐 温馨一居室 采光充足 紧邻地铁14号线,丰卉家园,116.265866,39.853365,1,3000.0,1,北京佳程美锦房地产经纪有限公司,2312039428x
真实宝龙国际公寓1居 2800元精装看家电齐全房随时,宝龙国际公寓,116.550461,40.095846,1,2800.0,1,北京金色时光房地产经纪有限公司,2276422291x
东亚创展国际 精装开间 紧邻地铁后沙峪 家具家电全齐;精装修,东亚创展国际,116.556135,40.118536,1,3200.0,2,北京金色时光房地产经纪有限公司,2311909696x
【 全源】玉泉路精装全齐婚房首次出租看房随时性价比高,玉泉路19号乙,116.252255,39.911592,1,3300.0,1,北京我爱我家房地产经纪有限公司,2294659099x
为你而选为你为家 牡丹园 精装一居室 电梯房,武夷花园牡丹园,116.692793,39.914458,1,2800.0,1,北京链家房地产经纪有限公司,2330330714x
临近管庄地铁，家具家电全齐，随时看房，拎包入住,管庄新村,116.600100,39.903050,1,3200.0,1,北京好来屋房地产经纪有限公司,2326887962x
双桥地铁站东150米【合美国际】【家具家电齐全】,滨水动漫城,116.581158,39.908683,1,3200.0,3,北京恒洋我家房地产经纪有限公司,2279578889x
达官营地铁7号线 精装修一居室 出租 正南向大飘窗 采光好,荣丰2008,116.336616,39.894695,1,3000.0,1,北京安信瑞德房地产经纪有限公司,2262934456x
【 全源】押一付一 佰嘉城相寓PARK 临近地铁13号线龙泽站 没有服,百嘉城,116.311718,40.082703,1,2900.0,1,北京我爱我家房地产经纪有限公司,2306891693x
【 全源】下楼就是地铁哦，首次出租，抓紧时间！！,复兴路46号院,116.253741,39.906256,1,3000.0,3,北京我爱我家房地产经纪有限公司,2304040692x
芍药居月底精装小一居，全新出租，家具家电齐全，真实图片！！！,芍药居甲31号楼,116.437563,39.983347,1,2800.0,1,北京世杰佳园房地产经纪有限公司,2322765551x
马家堡 角门 7克拉 家电全齐大开间 紧邻地铁10号线,7克拉,116.385346,39.839382,1,2950.0,1,北京幸福家房地产经纪有限公司,2307330457x
直达国贸 四惠 临近双桥 高碑店 传媒大学北花园大开间,北花园小区,116.549693,39.905338,1,3300.0,1,,2273001459x
传媒大学地铁站 珠江绿洲 艺水芳园多套精装一居开间 首次出租,艺水芳园,116.562768,39.904875,1,3200.0,1,北京恒洋我家房地产经纪有限公司,2253134909x
业主自装，精装一居室，室内全新，好房仅此一套，随时看房，抓紧,巩华家园南一村,116.286882,40.142944,1,2800.0,1,北京伟业房地产经纪有限公司,2292040902x
【 全源】清逸园 紧邻地铁亦庄线 交通便利 随时看房 有钥匙0押金月付,清逸园,116.447246,39.803883,1,2900.0,1,北京我爱我家房地产经纪有限公司,2207526025x
7克拉 豪装一室 家电全齐 拎包入住 紧邻地铁10号线,7克拉,116.385346,39.839382,1,3000.0,1,北京幸福家房地产经纪有限公司,2312511544x
南四环 小红门 正规一室一厅精装修 这价格太便宜了,鸿博家园,116.473153,39.829755,1,3000.0,1,,2295547905x
江山赋 精装一居 单身 情侣首选 家电齐全 邻近地铁 随时看,江山赋,116.552934,40.110896,1,3000.0,1,北京金色时光房地产经纪有限公司,2246968056x
诚意出租 7克拉 温馨一居 家电齐全 紧邻地铁 随时看房,7克拉,116.385346,39.839382,1,2900.0,1,北京幸福家房地产经纪有限公司,2303308335x
鼓楼地铁 钟鼓楼后身 钟楼湾干净平房出租,旧鼓楼大街,116.393942,39.944958,1,2800.0,1,北京中恒建业房地产经纪有限公司,2330015051x
精装开间 温馨住家 拎包即住 随时看房,公园两栋,116.412323,40.060234,1,3300.0,1,北京全城兴业房地产经纪有限公司,2175381253x
A急租庑殿家苑住宅 干净好房 鼎力推荐 家电齐全 拎包入住,庑殿路,116.410579,39.834013,1,3000.0,1,北京宝荣之家房地产经纪有限公司,2310174958x
双桥地铁水岸双桥真实一居室 步行地铁3分钟,水岸双桥,116.578965,39.908315,1,3100.0,1,北京日盛置地房地产经纪有限公司,2313017183x
直达四惠 大望路 国贸 双桥定福庄传媒大学优质低价开间,北花园小区,116.549693,39.905338,1,3000.0,1,,2147744361x
地铁7号线湾子站 马连道家乐福 世纪茶贸精装大开间出租,世纪茶贸,116.329574,39.882526,1,2999.0,1,北京中天置地房地产经纪有限公司,2330176655x
低价出租地铁7号线 双合家园小区居住 21居室 全南户型,双合小区,116.528091,39.856817,1,2900.0,1,北京七彩家园房地产经纪有限公司,2167751263x
传媒大学南侧 温馨卧室 押一付一 家具家电齐全,北花园小区/,116.549693,39.905338,1,2800.0,2,,2270004093x
丰台玉泉营 爱情公寓 精装一居 家电齐全 物业直租 月底甩房,玉泉营公寓,116.345640,39.853270,1,2800.0,1,北京华夏武阳房地产经纪有限公司,2300816844x
新房 精装 交通方便,通州潞城镇胡各庄回迁房,116.644052,39.901836,1,2800.0,1,,2291314341x
南礼士路阜成门城铁精装 大一居室2900便宜,南礼士路,116.353290,39.914981,1,2900.0,1,北京佳和利丰房地产经纪有限公司,2295813882x
西城厂桥小学平安里新街口西四附近精装修1室1厨1卫出租,东枪厂胡同,116.377714,39.934119,1,3000.0,1,北京京城洪天房地产经纪有限公司,2258121395x
为你而选为你为家 地铁14号线 家电齐全 晓月新城精装,晓月新城,116.241514,39.835931,1,3000.0,1,北京链家房地产经纪有限公司,2312330935x
【 全源】温馨居家 开心看房 业主直租 看房联系,旭辉奥都,116.415543,40.045454,1,3200.0,1,北京我爱我家房地产经纪有限公司,2304402060x
【角门西地铁特价一居室】室内家具齐全、拎包即可入住、随时看房,冬季星空,116.363457,39.844482,1,3000.0,1,北京中天置地房地产经纪有限公司,2307099634x
【合美国际优质房源】双桥地铁东150米【家具家电齐全】,滨水动漫城,116.581158,39.908683,1,3200.0,1,北京恒洋我家房地产经纪有限公司,2264923020x
地铁6号线物资学院站附近滨榆东路朝北8080 47㎡开间出租,朝北8080,116.648114,39.941498,1,3200.0,7,北京恒洋我家房地产经纪有限公司,2321317394x
为你而选为你为家 通州果园精装一居首次出租爱干净的来吧,长城国际,116.632573,39.893652,1,3000.0,2,北京链家房地产经纪有限公司,2330414132x
个人出租新装修的房,玉海园,116.256374,39.920451,1,3100.0,1,,2317086419x
为你而选为你为家 紧邻万达广场和北苑地铁 正规一居室,通州区第二毛线厂宿舍,116.679689,39.903599,1,3000.0,1,北京链家房地产经纪有限公司,2280655564x
低价小套，唯一一套了，马上联系 真实推荐,鸿博家园六区,116.475814,39.826753,1,2800.0,1,经纪人,2212313169x
【店长推荐】北京像素 地铁6号线 独立卫生间 独立厨房 全齐,中弘北京像素,116.615040,39.928041,1,2800.0,1,北京恒洋我家房地产经纪有限公司,2313969227x
马家堡 7克拉 地铁10号线 精装开间 家电全齐,7克拉,116.385346,39.839382,1,2900.0,1,北京幸福家房地产经纪有限公司,2312504158x
西红门兴海家园1居 首次出租 家电齐全 南北通透 紧邻地铁,兴海家园日苑,116.33163,39.792486,1,3300.0,1,北京鑫驰亿家房地产经纪有限公司,2324407709x
为你而选为你为家 价格能聊看房随时采光好,长城国际,116.632573,39.893652,1,3200.0,1,北京链家房地产经纪有限公司,2304297084x
秋露园，上地，西二旗，软件园广场，联想百度，精装南北一居室,秋露园,116.262695,40.05182,1,3000.0,1,北京中润置家房地产经纪有限公司,2322898883x
【 全源】唐家岭新城 友谊路 软件园 航空研究院 西二旗城铁 百度联想,唐家岭新城,116.273945,40.065038,1,3300.0,12,北京我爱我家房地产经纪有限公司,2301879520x
您还在担心上班迟到么？精装开间 就在地铁边上,雅丽世居,116.644267,39.896324,1,2800.0,1,北京链家房地产经纪有限公司,2197999046x
为你而选为你为家 南海家园七里精装一居室 家电齐全 交通便利,南海家园七里,116.494339,39.757042,1,3000.0,4,北京链家房地产经纪有限公司,2304521313x
大兴亦庄 兴盛国际 全新装修全新家具家电 开间一居室 实景照,兴盛国际,116.52325,39.794432,1,2960.0,1,北京和睦房地产经纪有限公司,2296943596x
交道口北三条，一间北房，可洗澡做饭,交道口北三条,116.412357,39.943395,1,3000.0,1,北京明日家园房地产经纪有限公司,2267967957x
林肯公园1室采光好交通便利配套完善,林肯公园,116.491666,39.804424,1,3200.0,1,爱屋吉屋,2312022793x
【 全源】北苑家园茉藜园主卧豪华装修 家电家具全齐拎包即人,茉藜园,116.424037,40.039522,1,3300.0,1,北京我爱我家房地产经纪有限公司,2312312191x
【优质房源】低价抢.租滨水动漫城房子不会让你白跑(随时入住,滨水动漫城,116.581158,39.908683,1,3100.0,1,北京好来屋房地产经纪有限公司,2276531247x
为你而选为你为家 物资学院站天赐良园小区精装大开间,天赐良园东三期,116.639145,39.925396,1,3300.0,5,北京链家房地产经纪有限公司,2312264188x
八通线双桥地铁滨水动漫城精装大开间出租 随时看房,滨水动漫城,116.581158,39.908683,1,3200.0,1,北京日盛置地房地产经纪有限公司,2302207993x
为你而选为你为家 苏荷正规一居;精装舒适;近果园地铁,苏荷时代,116.645052,39.891529,1,3300.0,2,北京链家房地产经纪有限公司,2303772249x
为你而选为你为家 精装LOFT 临近地铁,首开熙悦山,116.215869,39.768982,1,3200.0,3,北京链家房地产经纪有限公司,2281671879x
【 全源】华龙苑中里超值居家优质一居出租 紧邻地铁霍营站 看房随时,华龙苑中里,116.369551,40.078382,1,3300.0,1,北京我爱我家房地产经纪有限公司,2297564403x
出租精装一居室 家具家电齐全 可月付租金,物资学院路,116.639316,39.926801,1,2800.0,1,,2327857763x
【柏佳恒基】最新出租房源精装修一居室欢迎随时看房,妇联小区,116.546035,39.913932,1,3000.0,1,北京柏佳恒基房地产经纪有限公司,2273878732x
马泉营 崔各庄 精装大开间 配置全新全齐 地铁14·15交汇,香江北岸,116.482473,40.032938,1,2900.0,2,北京世杰佳园房地产经纪有限公司,2035684867x
金隅可乐，商业办公，能注册,金隅可乐,116.576964,39.903600,1,3200.0,4,北京恒洋我家房地产经纪有限公司,2202172516x
为你而选为你为家 通州北苑 长城国际 八通线 临近万达 带电,长城国际,116.632573,39.893652,1,3100.0,2,北京链家房地产经纪有限公司,2323960829x
出租 大兴黄村 4号线地铁枣园站 商住两用 小区楼房中介勿扰,波普公社,116.331420,39.748417,1,2800.0,1,,2315023796x
北京像素稀缺独厨独卫一居室，家电全齐，紧邻地铁 出行方便,中弘北京像素,116.615040,39.928041,1,3000.0,1,北京恒洋我家房地产经纪有限公司,2262954942x
怡海附近精装一居紧邻地铁科怡路站 拎包入住 看房有钥匙！！！,宝隆温泉公寓,116.29434,39.831895,1,3300.0,1,爱屋吉屋,2217560090x
乐乎城市青年社区，物业直接租，免中介，紧邻地铁13号线5号线,乐乎城市青年社区,116.464464,39.865181,1,3100.0,1,,2282642612x
物资学院附近朝北8080，豪华装修房源，家电全新，随时入住,朝北8080,116.648114,39.941498,1,2800.0,1,北京蕴实投资管理有限公司,2328873428x
为你而选为你为家 通州北关金地格林格林精装全齐南北通透一居,金地格林格林,116.653678,39.951342,1,3200.0,5,北京链家房地产经纪有限公司,2297572921x
东亚三环 马家堡 地铁4号线零距离 精装开间 民水民电,东亚三环,116.371767,39.83702,1,3150.0,1,北京幸福家房地产经纪有限公司,2330601374x
双井劲松地铁旁 广渠门国贸旁,垂杨柳东里,116.459769,39.888637,1,2900.0,1,,2260674890x
荣丰2008紧邻七号线达官营地铁站,荣丰2008,116.336616,39.894695,1,2800.0,1,,2289630232x
角门13号院 正规一居室 家电齐全 月末甩租了 随时看房,角门13号院,116.375291,39.841919,1,3300.0,1,北京中联盛世房地产经纪有限公司,2326010009x
为你而选为你为家 果园长城国际 精装开间 采光通风好 有电,长城国际,116.632573,39.893652,1,3300.0,1,北京链家房地产经纪有限公司,2299489258x
马家堡 7克拉 地铁10号线 高端公寓 拎包入住 家电齐全,7克拉,116.385346,39.839382,1,3200.0,2,北京幸福家房地产经纪有限公司,2297522445x
新街口 平安里 护国寺 梅兰芳故居附近精装一居室独立厨卫,护国寺,116.372917,39.935326,1,3000.0,1,北京畅熠房地产经纪有限公司,2228182525x
【优质房源】双桥地铁站东合美国际【家具齐全 有钥匙】,滨水动漫城,116.581158,39.908683,1,3200.0,1,北京恒洋我家房地产经纪有限公司,2285612086x
【 全源】荣京丽都1居 精装修 可办公注册可居住 随时看房 有钥匙,荣京丽都,116.511335,39.794439,1,3300.0,1,北京我爱我家房地产经纪有限公司,2303015754x
中海九号公馆 南向 幸福家园9号线地铁房 南向 地铁房,中海九号公馆,116.295990,39.817889,1,3100.0,1,北京嘉宝信业房地产经纪有限公司,2312772785x
旧宫新苑南区一居，房主第一次出租，装修很棒，温馨之家,旧宫新苑,116.454790,39.798759,1,2800.0,1,北京力诚新苑房地产经纪有限公司,2223087211x
房山 长阳 绿地起航社商住房出租 84平米3200元 可注册,绿地启航社,116.162658,39.754507,1,3200.0,1,北京汇鑫伟业房地产经纪有限公司,2289747062x
【我是真实的】平安里地铁口步行2分钟 带独立卫生间平房,平安里,116.372883,39.933949,1,2800.0,1,北京安居家园房地产经纪有限公司,2136261127x
郭公庄幸福家园精装一居紧邻天兴家园亿城天筑随时看房拎包入住,郭公庄幸福家园小区,116.309724,39.818322,1,3000.0,2,爱屋吉屋,2329282274x
永旺超市 科技园 1居室 富锦嘉园 精装修 家电齐全 拎包入,富锦嘉园,116.286354,39.816631,1,3200.0,1,爱屋吉屋,2311323913x
稀缺一居7号线湾子地铁站 交通银行附近出租精装一居,湾子街,116.323598,39.885420,1,3300.0,1,北京中天置地房地产经纪有限公司,2307867046x
紧邻地铁5号线，全新家电，物业直租价格优惠,雍和宫大街,116.417020,39.945047,1,3300.0,1,,2301199016x
马连道 茶贸国际中心 精装 开间 家电家具齐全 临近7号线,茶贸国际中心,116.329574,39.882526,1,3100.0,1,北京康居易房地产经纪有限公司,2288020996x
智学院，西二旗城铁，软件园广场，联想百度，精装南北一居室,智学苑,116.310959,40.050722,1,3000.0,2,北京中润置家房地产经纪有限公司,2302259256x
